attempt, points, estimate
28, 3200, 11.76
29, 3200, 12.075
30, 3200, 11.895
31, 3200, 11.8575
32, 3200, 11.9175
33, 3200, 11.655
34, 3200, 12.33
35, 3200, 11.565
36, 3200, 11.73
37, 3200, 11.55
38, 3200, 12.0075
39, 3200, 12.075
40, 3200, 11.85
41, 3200, 11.5575
42, 3200, 11.9925
43, 3200, 12.195
44, 3200, 12.0525
45, 3200, 12.105
46, 3200, 12.1425
47, 3200, 12.075
48, 3200, 12.54
49, 3200, 12.075
50, 3200, 11.9775
1, 3250, 11.682461538461538
2, 3250, 11.867076923076922
3, 3250, 12.184615384615384
4, 3250, 12.022153846153847
5, 3250, 12.036923076923078
6, 3250, 11.697230769230769
7, 3250, 12.214153846153847
8, 3250, 12.199384615384615
9, 3250, 12.36923076923077
10, 3250, 12.324923076923078
11, 3250, 12.324923076923078
12, 3250, 12.288
13, 3250, 12.243692307692308
14, 3250, 12.332307692307692
15, 3250, 11.911384615384616
16, 3250, 12.029538461538461
17, 3250, 11.808
18, 3250, 12.088615384615384
19, 3250, 12.029538461538461
20, 3250, 12.391384615384615
21, 3250, 12.17723076923077
22, 3250, 11.867076923076922
23, 3250, 11.904
24, 3250, 12.132923076923078
25, 3250, 12.08123076923077
26, 3250, 12.17723076923077
27, 3250, 12.132923076923078
28, 3250, 11.82276923076923
29, 3250, 12.022153846153847
30, 3250, 11.91876923076923
31, 3250, 12.199384615384615
32, 3250, 12.45046153846154
33, 3250, 12.228923076923078
34, 3250, 12.029538461538461
35, 3250, 12.236307692307692
36, 3250, 12.044307692307692
37, 3250, 12.214153846153847
38, 3250, 12.199384615384615
39, 3250, 11.748923076923077
40, 3250, 11.852307692307692
41, 3250, 12.118153846153847
42, 3250, 11.963076923076922
43, 3250, 12.103384615384615
44, 3250, 11.88923076923077
45, 3250, 11.667692307692308
46, 3250, 12.199384615384615
47, 3250, 11.867076923076922
48, 3250, 12.56123076923077
49, 3250, 12.413538461538462
50, 3250, 12.192
1, 3300, 12.254545454545454
2, 3300, 11.818181818181818
3, 3300, 11.861818181818181
4, 3300, 11.832727272727272
5, 3300, 12.421818181818182
6, 3300, 11.861818181818181
7, 3300, 12.043636363636363
8, 3300, 11.578181818181818
9, 3300, 12.05090909090909
10, 3300, 12
11, 3300, 12.334545454545454
12, 3300, 11.97090909090909
13, 3300, 11.905454545454546
14, 3300, 12.26909090909091
15, 3300, 11.89090909090909
16, 3300, 11.963636363636363
17, 3300, 12.334545454545454
18, 3300, 11.774545454545455
19, 3300, 12.007272727272728
20, 3300, 11.883636363636363
21, 3300, 11.963636363636363
22, 3300, 11.789090909090909
23, 3300, 12.407272727272728
24, 3300, 11.94909090909091
25, 3300, 12.174545454545454
26, 3300, 11.861818181818181
27, 3300, 11.92
28, 3300, 11.963636363636363
29, 3300, 12.225454545454545
30, 3300, 11.89090909090909
31, 3300, 11.512727272727274
32, 3300, 11.876363636363637
33, 3300, 12.363636363636363
34, 3300, 11.614545454545455
35, 3300, 11.789090909090909
36, 3300, 12.305454545454545
37, 3300, 11.941818181818181
38, 3300, 12.021818181818182
39, 3300, 11.978181818181818
40, 3300, 11.68
41, 3300, 12.058181818181819
42, 3300, 11.818181818181818
43, 3300, 12.312727272727273
44, 3300, 12.036363636363637
45, 3300, 11.767272727272728
46, 3300, 12.13090909090909
47, 3300, 11.84
48, 3300, 11.905454545454546
49, 3300, 12.101818181818182
50, 3300, 11.629090909090909
1, 3350, 12.315223880597015
2, 3350, 11.613134328358209
3, 3350, 11.792238805970149
4, 3350, 12.229253731343283
5, 3350, 11.942686567164179
6, 3350, 12.193432835820895
7, 3350, 12.157611940298507
8, 3350, 12.336716417910448
9, 3350, 11.964179104477612
10, 3350, 11.69910447761194
11, 3350, 12.014328358208955
12, 3350, 11.964179104477612
13, 3350, 12.021492537313433
14, 3350, 12.222089552238806
15, 3350, 12.336716417910448
16, 3350, 11.799402985074627
17, 3350, 12.186268656716418
18, 3350, 12.257910447761194
19, 3350, 12.222089552238806
20, 3350, 12.164776119402985
21, 3350, 12.265074626865673
22, 3350, 11.90686567164179
23, 3350, 12.157611940298507
24, 3350, 12.465671641791046
25, 3350, 12.24358208955224
26, 3350, 12.272238805970149
27, 3350, 12.014328358208955
28, 3350, 12.250746268656716
29, 3350, 12.250746268656716
30, 3350, 12.021492537313433
31, 3350, 12.157611940298507
32, 3350, 12.136119402985075
33, 3350, 11.605970149253732
34, 3350, 11.90686567164179
35, 3350, 12.078805970149254
36, 3350, 12.32955223880597
37, 3350, 12.236417910447761
38, 3350, 12.207761194029851
39, 3350, 11.828059701492537
40, 3350, 12.050149253731343
41, 3350, 11.620298507462687
42, 3350, 11.992835820895522
43, 3350, 11.64179104477612
44, 3350, 12.186268656716418
45, 3350, 11.727761194029851
46, 3350, 12.107462686567164
47, 3350, 11.942686567164179
48, 3350, 11.856716417910448
49, 3350, 12.014328358208955
50, 3350, 12.057313432835821
1, 3400, 12.225882352941177
2, 3400, 11.992941176470588
3, 3400, 12.091764705882353
4, 3400, 12.070588235294117
5, 3400, 12
6, 3400, 12.204705882352942
7, 3400, 11.978823529411764
8, 3400, 11.795294117647058
9, 3400, 11.865882352941176
10, 3400, 12.134117647058824
11, 3400, 12.367058823529412
12, 3400, 11.64
13, 3400, 11.929411764705883
14, 3400, 11.696470588235295
15, 3400, 12.148235294117647
16, 3400, 12.176470588235293
17, 3400, 11.92235294117647
18, 3400, 11.781176470588235
19, 3400, 12.112941176470589
20, 3400, 12.148235294117647
21, 3400, 11.992941176470588
22, 3400, 11.67529411764706
23, 3400, 12.12
24, 3400, 11.67529411764706
25, 3400, 12.550588235294118
26, 3400, 12.141176470588235
27, 3400, 12.049411764705882
28, 3400, 12.028235294117646
29, 3400, 12.127058823529412
30, 3400, 12.070588235294117
31, 3400, 11.548235294117648
32, 3400, 12.007058823529412
33, 3400, 11.943529411764706
34, 3400, 12.381176470588235
35, 3400, 11.788235294117648
36, 3400, 11.767058823529412
37, 3400, 11.795294117647058
38, 3400, 11.887058823529411
39, 3400, 12.049411764705882
40, 3400, 12.112941176470589
41, 3400, 11.802352941176471
42, 3400, 12.183529411764706
43, 3400, 12.08470588235294
44, 3400, 11.830588235294117
45, 3400, 11.56235294117647
46, 3400, 12.12
47, 3400, 12.345882352941176
48, 3400, 12.063529411764707
49, 3400, 12
50, 3400, 12.148235294117647
1, 3450, 12.125217391304348
2, 3450, 12.250434782608696
3, 3450, 12.250434782608696
4, 3450, 11.68
5, 3450, 11.944347826086956
6, 3450, 12.271304347826087
7, 3450, 11.944347826086956
8, 3450, 12.15304347826087
9, 3450, 12.250434782608696
10, 3450, 11.916521739130435
11, 3450, 11.937391304347827
12, 3450, 12.215652173913044
13, 3450, 11.965217391304348
14, 3450, 12.00695652173913
15, 3450, 12.243478260869566
16, 3450, 11.97913043478261
17, 3450, 11.833043478260869
18, 3450, 12.104347826086956
19, 3450, 12.146086956521739
20, 3450, 11.930434782608696
21, 3450, 11.756521739130434
22, 3450, 12.31304347826087
23, 3450, 12.15304347826087
24, 3450, 12.18086956521739
25, 3450, 11.673043478260869
26, 3450, 12.083478260869565
27, 3450, 12.15304347826087
28, 3450, 12.090434782608696
29, 3450, 11.867826086956521
30, 3450, 11.770434782608696
31, 3450, 11.652173913043478
32, 3450, 12.306086956521739
33, 3450, 11.958260869565217
34, 3450, 11.867826086956521
35, 3450, 11.52
36, 3450, 12.16
37, 3450, 12.02086956521739
38, 3450, 11.714782608695652
39, 3450, 12.118260869565217
40, 3450, 11.99304347826087
41, 3450, 11.791304347826086
42, 3450, 12.069565217391304
43, 3450, 12.187826086956521
44, 3450, 11.888695652173913
45, 3450, 11.749565217391304
46, 3450, 11.81913043478261
47, 3450, 11.99304347826087
48, 3450, 11.617391304347827
49, 3450, 12.041739130434783
50, 3450, 11.937391304347827
1, 3500, 11.842285714285714
2, 3500, 11.97942857142857
3, 3500, 11.677714285714286
4, 3500, 12.294857142857143
5, 3500, 11.945142857142857
6, 3500, 11.856
7, 3500, 12.411428571428571
8, 3500, 11.766857142857143
9, 3500, 11.958857142857143
10, 3500, 12.061714285714286
11, 3500, 11.568
12, 3500, 12.205714285714286
13, 3500, 11.862857142857143
14, 3500, 12.07542857142857
15, 3500, 11.664
16, 3500, 11.917714285714286
17, 3500, 11.725714285714286
18, 3500, 11.986285714285714
19, 3500, 11.952
20, 3500, 12.07542857142857
21, 3500, 11.897142857142857
22, 3500, 12.054857142857143
23, 3500, 12.130285714285714
24, 3500, 11.87657142857143
25, 3500, 12.144
26, 3500, 12.356571428571428
27, 3500, 12.185142857142857
28, 3500, 12.130285714285714
29, 3500, 12.02742857142857
30, 3500, 12.205714285714286
31, 3500, 11.986285714285714
32, 3500, 12.02742857142857
33, 3500, 12.349714285714287
34, 3500, 11.910857142857143
35, 3500, 11.986285714285714
36, 3500, 11.97257142857143
37, 3500, 11.773714285714286
38, 3500, 11.862857142857143
39, 3500, 12.07542857142857
40, 3500, 11.93142857142857
41, 3500, 12.308571428571428
42, 3500, 12.102857142857143
43, 3500, 12.198857142857143
44, 3500, 12.089142857142857
45, 3500, 12.06857142857143
46, 3500, 11.739428571428572
47, 3500, 11.794285714285714
48, 3500, 12.17142857142857
49, 3500, 11.952
50, 3500, 12.459428571428571
1, 3550, 11.87830985915493
2, 3550, 11.790422535211267
3, 3550, 11.898591549295775
4, 3550, 11.91887323943662
5, 3550, 12.189295774647887
6, 3550, 11.79718309859155
7, 3550, 11.898591549295775
8, 3550, 11.655211267605633
9, 3550, 12.060845070422536
10, 3550, 11.972957746478873
11, 3550, 11.979718309859155
12, 3550, 12
13, 3550, 11.695774647887324
14, 3550, 11.763380281690141
15, 3550, 12.087887323943661
16, 3550, 11.743098591549296
17, 3550, 11.824225352112675
18, 3550, 12.12169014084507
19, 3550, 12.155492957746478
20, 3550, 11.68225352112676
21, 3550, 11.925633802816902
22, 3550, 12.12169014084507
23, 3550, 12.263661971830986
24, 3550, 11.993239436619719
25, 3550, 11.770140845070422
26, 3550, 11.905352112676056
27, 3550, 12.19605633802817
28, 3550, 12.43943661971831
29, 3550, 12.358309859154929
30, 3550, 11.851267605633803
31, 3550, 11.709295774647888
32, 3550, 12.19605633802817
33, 3550, 12.263661971830986
34, 3550, 12.155492957746478
35, 3550, 12.304225352112676
36, 3550, 11.743098591549296
37, 3550, 12.013521126760564
38, 3550, 12.216338028169014
39, 3550, 11.621408450704225
40, 3550, 12.236619718309859
41, 3550, 12.12169014084507
42, 3550, 12.114929577464789
43, 3550, 12.19605633802817
44, 3550, 11.824225352112675
45, 3550, 12.39887323943662
46, 3550, 12.20281690140845
47, 3550, 12.236619718309859
48, 3550, 11.986478873239436
49, 3550, 12.08112676056338
50, 3550, 11.87830985915493
1, 3600, 12.2
2, 3600, 11.666666666666666
3, 3600, 12.22
4, 3600, 11.94
5, 3600, 11.92
6, 3600, 11.993333333333334
7, 3600, 12.04
8, 3600, 11.8
9, 3600, 11.713333333333333
10, 3600, 11.813333333333333
11, 3600, 11.686666666666667
12, 3600, 12.126666666666667
13, 3600, 11.72
14, 3600, 12.093333333333334
15, 3600, 12.306666666666667
16, 3600, 11.773333333333333
17, 3600, 12.106666666666667
18, 3600, 12.426666666666666
19, 3600, 12.04
20, 3600, 12.26
21, 3600, 12.266666666666667
22, 3600, 11.82
23, 3600, 12.106666666666667
24, 3600, 11.893333333333333
25, 3600, 11.933333333333334
26, 3600, 12.333333333333334
27, 3600, 11.64
28, 3600, 11.966666666666667
29, 3600, 11.806666666666667
30, 3600, 12.053333333333333
31, 3600, 11.74
32, 3600, 12.126666666666667
33, 3600, 12.033333333333333
34, 3600, 12.106666666666667
35, 3600, 11.726666666666667
36, 3600, 12
37, 3600, 11.92
38, 3600, 12.046666666666667
39, 3600, 11.926666666666666
40, 3600, 11.893333333333333
41, 3600, 11.846666666666666
42, 3600, 12.14
43, 3600, 12
44, 3600, 12.34
45, 3600, 11.786666666666667
46, 3600, 12.253333333333334
47, 3600, 11.993333333333334
48, 3600, 12.04
49, 3600, 11.646666666666667
50, 3600, 11.946666666666667
1, 3650, 11.605479452054794
2, 3650, 12.263013698630138
3, 3650, 12.085479452054795
4, 3650, 12.433972602739725
5, 3650, 11.96054794520548
6, 3650, 12.17095890410959
7, 3650, 11.644931506849314
8, 3650, 11.967123287671233
9, 3650, 12.302465753424658
10, 3650, 11.861917808219179
11, 3650, 11.986849315068493
12, 3650, 12.177534246575343
13, 3650, 11.710684931506849
14, 3650, 12.03945205479452
15, 3650, 12.223561643835616
16, 3650, 11.842191780821917
17, 3650, 12.315616438356164
18, 3650, 12.078904109589041
19, 3650, 11.96054794520548
20, 3650, 11.454246575342466
21, 3650, 11.848767123287672
22, 3650, 12.118356164383561
23, 3650, 12.032876712328767
24, 3650, 11.940821917808218
25, 3650, 11.756712328767124
26, 3650, 11.947397260273972
27, 3650, 12
28, 3650, 11.940821917808218
29, 3650, 12.111780821917808
30, 3650, 12.236712328767123
31, 3650, 11.69095890410959
32, 3650, 12.144657534246575
33, 3650, 11.986849315068493
34, 3650, 12.046027397260273
35, 3650, 11.855342465753425
36, 3650, 11.842191780821917
37, 3650, 12.466849315068494
38, 3650, 11.75013698630137
39, 3650, 12.414246575342466
40, 3650, 12.078904109589041
41, 3650, 12.223561643835616
42, 3650, 11.80931506849315
43, 3650, 11.907945205479452
44, 3650, 11.934246575342465
45, 3650, 12.243287671232876
46, 3650, 12.006575342465753
47, 3650, 12.006575342465753
48, 3650, 11.835616438356164
49, 3650, 11.644931506849314
50, 3650, 12.124931506849315
1, 3700, 12.246486486486486
2, 3700, 11.88972972972973
3, 3700, 11.967567567567567
4, 3700, 12.084324324324324
5, 3700, 11.896216216216215
6, 3700, 12.084324324324324
7, 3700, 12.194594594594594
8, 3700, 11.714594594594594
9, 3700, 11.974054054054054
10, 3700, 11.688648648648648
11, 3700, 12.188108108108109
12, 3700, 11.610810810810811
13, 3700, 12.077837837837837
14, 3700, 12.084324324324324
15, 3700, 11.87027027027027
16, 3700, 12.051891891891891
17, 3700, 12.090810810810812
18, 3700, 12.227027027027027
19, 3700, 12.097297297297297
20, 3700, 12.207567567567567
21, 3700, 12.227027027027027
22, 3700, 12
23, 3700, 12.149189189189189
24, 3700, 11.824864864864864
25, 3700, 11.682162162162163
26, 3700, 12.12972972972973
27, 3700, 11.967567567567567
28, 3700, 11.987027027027027
29, 3700, 11.772972972972973
30, 3700, 11.883243243243243
31, 3700, 12.142702702702703
32, 3700, 12.11027027027027
33, 3700, 12.175135135135136
34, 3700, 11.902702702702703
35, 3700, 11.954594594594594
36, 3700, 12.175135135135136
37, 3700, 12.032432432432433
38, 3700, 12.162162162162161
39, 3700, 11.935135135135136
40, 3700, 11.922162162162163
41, 3700, 11.792432432432433
42, 3700, 12.071351351351352
43, 3700, 11.896216216216215
44, 3700, 11.88972972972973
45, 3700, 12.155675675675676
46, 3700, 11.993513513513513
47, 3700, 11.961081081081081
48, 3700, 11.948108108108109
49, 3700, 11.785945945945945
50, 3700, 12.051891891891891
1, 3750, 12.1152
2, 3750, 11.744
3, 3750, 11.8976
4, 3750, 11.68
5, 3750, 12.0896
6, 3750, 12.128
7, 3750, 11.8912
8, 3750, 11.8208
9, 3750, 11.8528
10, 3750, 11.7888
11, 3750, 12.1024
12, 3750, 11.9552
13, 3750, 12.3008
14, 3750, 11.9872
15, 3750, 12.2048
16, 3750, 11.8016
17, 3750, 11.8976
18, 3750, 11.8912
19, 3750, 11.7312
20, 3750, 12.1856
21, 3750, 11.9168
22, 3750, 12.2432
23, 3750, 11.9872
24, 3750, 12.3264
25, 3750, 12.0064
26, 3750, 11.9808
27, 3750, 11.8784
28, 3750, 12.0128
29, 3750, 11.712
30, 3750, 11.8912
31, 3750, 12.4864
32, 3750, 12.352
33, 3750, 12.0832
34, 3750, 12.0384
35, 3750, 12.3264
36, 3750, 11.776
37, 3750, 11.904
38, 3750, 12.2496
39, 3750, 12.0256
40, 3750, 11.9552
41, 3750, 12.1408
42, 3750, 11.7632
43, 3750, 12
44, 3750, 12.1024
45, 3750, 11.9488
46, 3750, 12.0064
47, 3750, 12.0704
48, 3750, 12.0704
49, 3750, 11.8336
50, 3750, 12.1344
1, 3800, 12.145263157894737
2, 3800, 11.785263157894736
3, 3800, 12.157894736842104
4, 3800, 12.094736842105263
5, 3800, 11.898947368421053
6, 3800, 12.07578947368421
7, 3800, 11.943157894736842
8, 3800, 11.968421052631578
9, 3800, 11.778947368421052
10, 3800, 11.981052631578947
11, 3800, 11.785263157894736
12, 3800, 12.113684210526316
13, 3800, 11.981052631578947
14, 3800, 12.271578947368422
15, 3800, 12.183157894736842
16, 3800, 12.15157894736842
17, 3800, 11.842105263157896
18, 3800, 12.037894736842105
19, 3800, 11.797894736842105
20, 3800, 11.778947368421052
21, 3800, 12.082105263157894
22, 3800, 12.214736842105264
23, 3800, 12.037894736842105
24, 3800, 11.955789473684211
25, 3800, 11.936842105263159
26, 3800, 11.677894736842106
27, 3800, 12.290526315789474
28, 3800, 12.012631578947369
29, 3800, 12.07578947368421
30, 3800, 12.056842105263158
31, 3800, 11.804210526315789
32, 3800, 11.873684210526315
33, 3800, 11.83578947368421
34, 3800, 11.943157894736842
35, 3800, 12.094736842105263
36, 3800, 11.557894736842105
37, 3800, 11.981052631578947
38, 3800, 11.955789473684211
39, 3800, 11.88
40, 3800, 11.892631578947368
41, 3800, 12.031578947368422
42, 3800, 12.309473684210527
43, 3800, 11.810526315789474
44, 3800, 12.006315789473684
45, 3800, 11.949473684210526
46, 3800, 11.886315789473684
47, 3800, 11.993684210526316
48, 3800, 11.627368421052632
49, 3800, 12.284210526315789
50, 3800, 11.589473684210526
1, 3850, 11.86909090909091
2, 3850, 12.299220779220779
3, 3850, 12.162077922077922
4, 3850, 11.93142857142857
5, 3850, 11.881558441558441
6, 3850, 11.925194805194804
7, 3850, 12.043636363636363
8, 3850, 11.781818181818181
9, 3850, 11.763116883116883
10, 3850, 12.311688311688311
11, 3850, 12.324155844155845
12, 3850, 11.81922077922078
13, 3850, 11.887792207792208
14, 3850, 12.124675324675325
15, 3850, 11.451428571428572
16, 3850, 11.962597402597403
17, 3850, 12.14961038961039
18, 3850, 11.887792207792208
19, 3850, 11.93142857142857
20, 3850, 11.700779220779221
21, 3850, 11.875324675324675
22, 3850, 12
23, 3850, 11.894025974025974
24, 3850, 11.669610389610389
25, 3850, 12.143376623376623
26, 3850, 11.844155844155845
27, 3850, 12.093506493506494
28, 3850, 12.143376623376623
29, 3850, 11.95012987012987
30, 3850, 11.887792207792208
31, 3850, 11.875324675324675
32, 3850, 11.981298701298702
33, 3850, 11.81922077922078
34, 3850, 11.856623376623377
35, 3850, 11.775584415584415
36, 3850, 12.236883116883117
37, 3850, 11.812987012987014
38, 3850, 12.087272727272728
39, 3850, 12.006233766233766
40, 3850, 12.174545454545454
41, 3850, 11.96883116883117
42, 3850, 12.09974025974026
43, 3850, 12.19948051948052
44, 3850, 12.38025974025974
45, 3850, 12.442597402597402
46, 3850, 12.34909090909091
47, 3850, 11.96883116883117
48, 3850, 11.806753246753246
49, 3850, 11.769350649350649
50, 3850, 11.943896103896105
1, 3900, 11.796923076923077
2, 3900, 11.79076923076923
3, 3900, 12.203076923076923
4, 3900, 11.698461538461538
5, 3900, 11.907692307692308
6, 3900, 12.147692307692308
7, 3900, 12.283076923076923
8, 3900, 12.08
9, 3900, 11.932307692307692
10, 3900, 11.883076923076922
11, 3900, 11.895384615384616
12, 3900, 11.624615384615385
13, 3900, 12.036923076923078
14, 3900, 11.821538461538461
15, 3900, 12.338461538461539
16, 3900, 11.864615384615385
17, 3900, 12.036923076923078
18, 3900, 12.32
19, 3900, 11.883076923076922
20, 3900, 12.153846153846153
21, 3900, 11.698461538461538
22, 3900, 12.215384615384615
23, 3900, 12.036923076923078
24, 3900, 12.03076923076923
25, 3900, 11.846153846153847
26, 3900, 11.883076923076922
27, 3900, 11.926153846153847
28, 3900, 11.772307692307692
29, 3900, 11.827692307692308
30, 3900, 12.036923076923078
31, 3900, 12.043076923076923
32, 3900, 11.803076923076922
33, 3900, 11.876923076923077
34, 3900, 11.827692307692308
35, 3900, 11.883076923076922
36, 3900, 11.483076923076924
37, 3900, 11.833846153846153
38, 3900, 12.116923076923078
39, 3900, 11.926153846153847
40, 3900, 11.852307692307692
41, 3900, 12.043076923076923
42, 3900, 11.907692307692308
43, 3900, 12.024615384615384
44, 3900, 12.141538461538461
45, 3900, 12
46, 3900, 12.19076923076923
47, 3900, 11.858461538461539
48, 3900, 11.981538461538461
49, 3900, 12.135384615384615
50, 3900, 11.987692307692308
1, 3950, 12.48607594936709
2, 3950, 11.684050632911392
3, 3950, 11.87240506329114
4, 3950, 11.574683544303797
5, 3950, 12.182278481012657
6, 3950, 12.103291139240506
7, 3950, 11.684050632911392
8, 3950, 11.878481012658227
9, 3950, 11.726582278481013
10, 3950, 12.182278481012657
11, 3950, 12.194430379746835
12, 3950, 11.987848101265822
13, 3950, 12.030379746835443
14, 3950, 12.358481012658228
15, 3950, 11.896708860759494
16, 3950, 11.799493670886076
17, 3950, 12.09113924050633
18, 3950, 11.921012658227848
19, 3950, 11.811645569620254
20, 3950, 12.346329113924051
21, 3950, 11.756962025316456
22, 3950, 11.963544303797468
23, 3950, 11.653670886075949
24, 3950, 12.413164556962025
25, 3950, 11.95746835443038
26, 3950, 11.848101265822784
27, 3950, 12.012151898734178
28, 3950, 12.30987341772152
29, 3950, 11.921012658227848
30, 3950, 11.878481012658227
31, 3950, 12.024303797468354
32, 3950, 11.890632911392405
33, 3950, 11.708354430379746
34, 3950, 12.164050632911392
35, 3950, 12.139746835443038
36, 3950, 11.975696202531646
37, 3950, 12.157974683544303
38, 3950, 11.987848101265822
39, 3950, 11.975696202531646
40, 3950, 12.060759493670886
41, 3950, 11.939240506329114
42, 3950, 11.95746835443038
43, 3950, 12.26126582278481
44, 3950, 12.255189873417722
45, 3950, 12.297721518987341
46, 3950, 11.896708860759494
47, 3950, 12.078987341772152
48, 3950, 11.902784810126581
49, 3950, 11.902784810126581
50, 3950, 11.927088607594937
1, 4000, 11.802
2, 4000, 11.886
3, 4000, 11.892
4, 4000, 11.766
5, 4000, 12.06
6, 4000, 12.114
7, 4000, 12.144
8, 4000, 11.844
9, 4000, 11.928
10, 4000, 11.814
11, 4000, 11.91
12, 4000, 11.982
13, 4000, 11.928
14, 4000, 11.964
15, 4000, 12.264
16, 4000, 12.372
17, 4000, 11.952
18, 4000, 12.18
19, 4000, 12.108
20, 4000, 11.94
21, 4000, 11.862
22, 4000, 11.844
23, 4000, 11.718
24, 4000, 12.426
25, 4000, 12.102
26, 4000, 12.282
27, 4000, 12.12
28, 4000, 11.922
29, 4000, 11.862
30, 4000, 12.042
31, 4000, 12.186
32, 4000, 11.82
33, 4000, 12.054
34, 4000, 11.994
35, 4000, 12.054
36, 4000, 11.79
37, 4000, 12.222
38, 4000, 11.814
39, 4000, 11.964
40, 4000, 11.94
41, 4000, 11.862
42, 4000, 11.934
43, 4000, 12.21
44, 4000, 12.018
45, 4000, 11.922
46, 4000, 11.868
47, 4000, 12.282
48, 4000, 12.402
49, 4000, 12.048
50, 4000, 11.982
1, 4050, 11.70962962962963
2, 4050, 11.893333333333333
3, 4050, 12.017777777777777
4, 4050, 12.177777777777777
5, 4050, 11.982222222222223
6, 4050, 11.881481481481481
7, 4050, 12
8, 4050, 12.118518518518519
9, 4050, 11.952592592592593
10, 4050, 12.059259259259258
11, 4050, 12.053333333333333
12, 4050, 12.391111111111112
13, 4050, 12.035555555555556
14, 4050, 11.887407407407407
15, 4050, 12.071111111111112
16, 4050, 11.614814814814816
17, 4050, 11.86962962962963
18, 4050, 11.946666666666667
19, 4050, 11.982222222222223
20, 4050, 12.325925925925926
21, 4050, 12.237037037037037
22, 4050, 11.928888888888888
23, 4050, 12.272592592592593
24, 4050, 11.733333333333333
25, 4050, 12.106666666666667
26, 4050, 11.922962962962963
27, 4050, 12.106666666666667
28, 4050, 11.845925925925926
29, 4050, 11.804444444444444
30, 4050, 12.165925925925926
31, 4050, 11.857777777777779
32, 4050, 12.29037037037037
33, 4050, 11.602962962962962
34, 4050, 12.005925925925926
35, 4050, 11.934814814814814
36, 4050, 11.84
37, 4050, 12.136296296296296
38, 4050, 11.733333333333333
39, 4050, 12.077037037037037
40, 4050, 11.721481481481481
41, 4050, 12.124444444444444
42, 4050, 11.893333333333333
43, 4050, 11.863703703703704
44, 4050, 12.118518518518519
45, 4050, 11.964444444444444
46, 4050, 11.940740740740742
47, 4050, 11.940740740740742
48, 4050, 11.774814814814814
49, 4050, 11.922962962962963
50, 4050, 11.81037037037037
1, 4100, 11.906341463414634
2, 4100, 11.994146341463415
3, 4100, 11.830243902439024
4, 4100, 11.941463414634146
5, 4100, 11.994146341463415
6, 4100, 11.830243902439024
7, 4100, 11.397073170731707
8, 4100, 12.093658536585366
9, 4100, 12.169756097560976
10, 4100, 12.46829268292683
11, 4100, 12.22829268292683
12, 4100, 11.871219512195122
13, 4100, 11.941463414634146
14, 4100, 12.140487804878049
15, 4100, 11.818536585365853
16, 4100, 12.064390243902439
17, 4100, 11.947317073170732
18, 4100, 11.982439024390244
19, 4100, 11.830243902439024
20, 4100, 12.415609756097561
21, 4100, 11.888780487804878
22, 4100, 12.058536585365854
23, 4100, 12.105365853658537
24, 4100, 11.98829268292683
25, 4100, 11.789268292682927
26, 4100, 11.777560975609756
27, 4100, 12.111219512195122
28, 4100, 11.888780487804878
29, 4100, 12.222439024390244
30, 4100, 12.081951219512195
31, 4100, 12.035121951219512
32, 4100, 12.409756097560976
33, 4100, 12.122926829268293
34, 4100, 11.959024390243902
35, 4100, 12.158048780487805
36, 4100, 12.017560975609756
37, 4100, 12.08780487804878
38, 4100, 12.257560975609756
39, 4100, 12.345365853658537
40, 4100, 11.736585365853658
41, 4100, 11.900487804878049
42, 4100, 12.158048780487805
43, 4100, 12.052682926829268
44, 4100, 11.572682926829268
45, 4100, 12.058536585365854
46, 4100, 12.169756097560976
47, 4100, 11.549268292682926
48, 4100, 11.98829268292683
49, 4100, 11.935609756097561
50, 4100, 12.134634146341464
1, 4150, 12.017349397590362
2, 4150, 12.393253012048193
3, 4150, 11.52578313253012
4, 4150, 12.271807228915662
5, 4150, 11.953734939759036
6, 4150, 12.173493975903614
7, 4150, 12.005783132530121
8, 4150, 11.913253012048193
9, 4150, 12.213975903614458
10, 4150, 12.052048192771084
11, 4150, 12.433734939759036
12, 4150, 11.716626506024097
13, 4150, 12.213975903614458
14, 4150, 12.023132530120481
15, 4150, 11.843855421686747
16, 4150, 11.936385542168674
17, 4150, 12.075180722891567
18, 4150, 12.196626506024096
19, 4150, 12.266024096385543
20, 4150, 12.185060240963855
21, 4150, 12.462650602409639
22, 4150, 11.838072289156626
23, 4150, 12
24, 4150, 12.225542168674698
25, 4150, 12.086746987951807
26, 4150, 11.913253012048193
27, 4150, 12.046265060240964
28, 4150, 12.13879518072289
29, 4150, 12.283373493975903
30, 4150, 11.589397590361445
31, 4150, 12.052048192771084
32, 4150, 12.161927710843374
33, 4150, 12.161927710843374
34, 4150, 11.971084337349398
35, 4150, 12.086746987951807
36, 4150, 11.722409638554216
37, 4150, 12.01156626506024
38, 4150, 12.046265060240964
39, 4150, 11.693493975903614
40, 4150, 12.092530120481928
41, 4150, 12.202409638554217
42, 4150, 11.87277108433735
43, 4150, 12.028915662650602
44, 4150, 12.613012048192772
45, 4150, 12.028915662650602
46, 4150, 12.12144578313253
47, 4150, 12.202409638554217
48, 4150, 12.11566265060241
49, 4150, 11.86120481927711
50, 4150, 12.098313253012048
1, 4200, 11.537142857142857
2, 4200, 12.131428571428572
3, 4200, 11.93142857142857
4, 4200, 12.12
