attempt, points, estimate
39, 700, 2.0106192982974678
40, 700, 1.8849555921538759
41, 700, 2.064475172359007
42, 700, 1.920859508194902
43, 700, 1.82212373908208
44, 700, 1.8939315711641325
45, 700, 2.0465232143384937
46, 700, 2.08242713037952
47, 700, 2.1362830044410592
48, 700, 1.8759796131436195
49, 700, 1.7054360119487448
50, 700, 1.741339927989771
1, 750, 2.035752039526186
2, 750, 2.0106192982974673
3, 750, 2.119527843621914
4, 750, 1.993864137478322
5, 750, 1.8849555921538759
6, 750, 1.7844246272390025
7, 750, 1.9603538158400309
8, 750, 2.069262361164477
9, 750, 2.0943951023931953
10, 750, 2.1027726828027684
11, 750, 2.0525072003453313
12, 750, 2.027374459116613
13, 750, 2.1530381652602046
14, 750, 1.918465913792167
15, 750, 1.9435986550208855
16, 750, 2.0022417178878946
17, 750, 1.9771089766591765
18, 750, 2.1697933260793505
19, 750, 1.918465913792167
20, 750, 2.2870794518133697
21, 750, 1.993864137478322
22, 750, 1.9519762354304582
23, 750, 2.0189968787070405
24, 750, 1.7509143056007115
25, 750, 1.8179349488772936
26, 750, 1.9687313962496036
27, 750, 1.993864137478322
28, 750, 2.0022417178878946
29, 750, 1.8179349488772936
30, 750, 2.0860175219836226
31, 750, 2.1697933260793505
32, 750, 1.9268434942017398
33, 750, 1.918465913792167
34, 750, 1.8346901096964394
35, 750, 1.8598228509251575
36, 750, 2.07763994157405
37, 750, 1.8179349488772936
38, 750, 2.186548486898496
39, 750, 1.9268434942017398
40, 750, 2.111150263212341
41, 750, 1.9268434942017398
42, 750, 1.9854865570687492
43, 750, 1.9519762354304582
44, 750, 1.918465913792167
45, 750, 2.119527843621914
46, 750, 1.9352210746113128
47, 750, 2.0525072003453313
48, 750, 1.8263125292868663
49, 750, 1.9854865570687492
50, 750, 1.9519762354304582
1, 800, 2.081305133003238
2, 800, 1.9399334635916972
3, 800, 1.8613936472519523
4, 800, 1.9792033717615698
5, 800, 2.097013096271187
6, 800, 2.0891591146372126
7, 800, 1.9870573533955442
8, 800, 2.0655971697352893
9, 800, 1.9792033717615698
10, 800, 1.8771016105199012
11, 800, 1.9085175370557994
12, 800, 2.2069688391468296
13, 800, 1.774999849278233
14, 800, 1.9792033717615698
15, 800, 1.9949113350295187
16, 800, 2.144136986075034
17, 800, 1.900663555421825
18, 800, 2.081305133003238
19, 800, 2.018473279931442
20, 800, 1.8221237390820801
21, 800, 1.9792033717615698
22, 800, 1.9870573533955442
23, 800, 2.0891591146372126
24, 800, 2.0106192982974678
25, 800, 2.081305133003238
26, 800, 1.7592918860102842
27, 800, 2.0577431881013144
28, 800, 2.034181243199391
29, 800, 2.097013096271187
30, 800, 1.9949113350295187
31, 800, 1.8771016105199012
32, 800, 2.112721059539136
33, 800, 2.0263272615654166
34, 800, 2.0263272615654166
35, 800, 2.128429022807085
36, 800, 2.0106192982974678
37, 800, 2.0734511513692637
38, 800, 1.8221237390820801
39, 800, 1.8613936472519523
40, 800, 2.04988920646734
41, 800, 1.8613936472519523
42, 800, 2.0577431881013144
43, 800, 2.0420352248333655
44, 800, 2.0420352248333655
45, 800, 2.0106192982974678
46, 800, 2.0420352248333655
47, 800, 2.04988920646734
48, 800, 1.9870573533955442
49, 800, 2.1048670779051615
50, 800, 1.7985617941801564
1, 850, 1.9219155057255204
2, 850, 1.796251799581929
3, 850, 2.0993230908694147
4, 850, 2.0180112810117965
5, 850, 1.9588754192971651
6, 850, 2.0180112810117965
7, 850, 1.8406036958679022
8, 850, 2.054971194583441
9, 850, 1.8553876612965603
10, 850, 1.8184277477249156
11, 850, 1.7888598168676
12, 850, 1.9810513674401518
13, 850, 1.9514834365828362
14, 850, 1.8110357650105866
15, 850, 2.0032273155831386
16, 850, 1.9219155057255204
17, 850, 2.180634900727033
18, 850, 2.0327952464404544
19, 850, 1.9366994711541785
20, 850, 2.040187229154783
21, 850, 2.1214990390124013
22, 850, 1.966267402011494
23, 850, 1.9514834365828362
24, 850, 1.966267402011494
25, 850, 2.173242918012704
26, 850, 2.195418866155691
27, 850, 1.8997395575825338
